uf,codigo_uf,codigo_municipio,municipio,populacao
MT,51,8600,Vila Rica, 19 888
MT,51,8808,Nova Guarita, 4 590
MT,51,8857,Nova Marilândia, 3 529
MT,51,8907,Nova Maringá, 5 846
MT,51,8956,Nova Monte Verde, 8 313
GO,52,50,Abadia de Goiás, 19 128
GO,52,100,Abadiânia, 17 232
GO,52,134,Acreúna, 21 568
GO,52,159,Adelândia, 2 297
GO,52,175,Água Fria de Goiás, 4 954
GO,52,209,Água Limpa, 1 858
GO,52,258,Águas Lindas de Goiás, 225 693
GO,52,308,Alexânia, 27 008
GO,52,506,Aloândia, 1 973
GO,52,555,Alto Horizonte, 6 072
GO,52,605,Alto Paraíso de Goiás, 10 306
GO,52,803,Alvorada do Norte, 8 446
GO,52,829,Amaralina, 3 268
GO,52,852,Americano do Brasil, 5 259
GO,52,902,Amorinópolis, 3 007
GO,52,1108,Anápolis, 398 869
GO,52,1207,Anhanguera,  924
GO,52,1306,Anicuns, 18 503
GO,52,1405,Aparecida de Goiânia, 527 796
GO,52,1454,Aparecida do Rio Doce, 2 907
GO,52,1504,Aporé, 4 325
GO,52,1603,Araçu, 3 799
GO,52,1702,Aragarças, 18 390
GO,52,1801,Aragoiânia, 11 890
GO,52,2155,Araguapaz, 7 153
GO,52,2353,Arenópolis, 2 946
GO,52,2502,Aruanã, 8 300
GO,52,2601,Aurilândia, 3 284
GO,52,2809,Avelinópolis, 2 868
GO,52,3104,Baliza, 3 351
GO,52,3203,Barro Alto, 10 371
GO,52,3302,Bela Vista de Goiás, 34 445
GO,52,3401,Bom Jardim de Goiás, 7 826
GO,52,3500,Bom Jesus de Goiás, 23 958
GO,52,3559,Bonfinópolis, 10 296
GO,52,3575,Bonópolis, 3 299
GO,52,3609,Brazabrantes, 3 992
GO,52,3807,Britânia, 5 695
GO,52,3906,Buriti Alegre, 10 495
GO,52,3939,Buriti de Goiás, 2 732
GO,52,3962,Buritinópolis, 3 145
GO,52,4003,Cabeceiras, 7 560
GO,52,4102,Cachoeira Alta, 11 513
GO,52,4201,Cachoeira de Goiás, 1 405
GO,52,4250,Cachoeira Dourada, 7 782
GO,52,4300,Caçu, 13 774
GO,52,4409,Caiapônia, 16 513
GO,52,4508,Caldas Novas, 98 622
GO,52,4557,Caldazinha, 4 507
GO,52,4607,Campestre de Goiás, 3 755
GO,52,4656,Campinaçu, 3 708
GO,52,4706,Campinorte, 12 510
GO,52,4805,Campo Alegre de Goiás, 7 422
GO,52,4854,Campo Limpo de Goiás, 8 081
GO,52,4904,Campos Belos, 18 108
GO,52,4953,Campos Verdes, 4 005
GO,52,5000,Carmo do Rio Verde, 9 710
GO,52,5059,Castelândia, 2 985
GO,52,5109,Catalão, 114 427
GO,52,5208,Caturaí, 5 184
GO,52,5307,Cavalcante, 9 583
GO,52,5406,Ceres, 22 046
GO,52,5455,Cezarina, 8 090
GO,52,5471,Chapadão do Céu, 12 870
GO,52,5497,Cidade Ocidental, 91 767
GO,52,5513,Cocalzinho de Goiás, 25 016
GO,52,5521,Colinas do Sul, 4 030
GO,52,5703,Córrego do Ouro, 2 454
GO,52,5802,Corumbá de Goiás, 10 562
GO,52,5901,Corumbaíba, 9 164
GO,52,6206,Cristalina, 62 337
GO,52,6305,Cristianópolis, 3 504
GO,52,6404,Crixás, 17 065
GO,52,6503,Cromínia, 3 883
GO,52,6602,Cumari, 2 927
GO,52,6701,Damianópolis, 3 770
GO,52,6800,Damolândia, 2 724
GO,52,6909,Davinópolis, 1 902
GO,52,7105,Diorama, 2 062
GO,52,7253,Doverlândia, 6 956
GO,52,7352,Edealina, 4 001
GO,52,7402,Edéia, 11 747
GO,52,7501,Estrela do Norte, 3 205
GO,52,7535,Faina, 7 070
GO,52,7600,Fazenda Nova, 5 877
GO,52,7808,Firminópolis, 10 419
GO,52,7907,Flores de Goiás, 13 744
GO,52,8004,Formosa, 115 901
GO,52,8103,Formoso, 4 660
GO,52,8152,Gameleira de Goiás, 3 456
GO,52,8301,Divinópolis de Goiás, 4 457
GO,52,8400,Goianápolis, 13 967
GO,52,8509,Goiandira, 4 973
GO,52,8608,Goianésia, 73 707
GO,52,8707,Goiânia,1 437 366
GO,52,8806,Goianira, 71 916
GO,52,8905,Goiás, 24 071
GO,52,9101,Goiatuba, 35 664
GO,52,9150,Gouvelândia, 4 390
GO,52,9200,Guapó, 19 545
GO,52,9291,Guaraíta, 2 188
GO,52,9408,Guarani de Goiás, 4 085
GO,52,9457,Guarinos, 2 161
GO,52,9606,Heitoraí, 3 354
GO,52,9705,Hidrolândia, 27 742
GO,52,9804,Hidrolina, 3 545
GO,52,9903,Iaciara, 10 584
GO,52,9937,Inaciolândia, 5 954
GO,52,9952,Indiara, 17 061
GO,52,10000,Inhumas, 52 204
GO,52,10109,Ipameri, 25 548
GO,52,10158,Ipiranga de Goiás, 2 919
GO,52,10208,Iporá, 35 684
GO,52,10307,Israelândia, 2 560
GO,52,10406,Itaberaí, 44 734
GO,52,10562,Itaguari, 4 963
GO,52,10604,Itaguaru, 4 904
GO,52,10802,Itajá, 4 380
GO,52,10901,Itapaci, 21 087
GO,52,11008,Itapirapuã, 8 007
GO,52,11206,Itapuranga, 26 113
GO,52,11305,Itarumã, 6 101
GO,52,11404,Itauçu, 7 736
GO,52,11503,Itumbiara, 107 970
GO,52,11602,Ivolândia, 2 693
GO,52,11701,Jandaia, 6 272
GO,52,11800,Jaraguá, 45 223
GO,52,11909,Jataí, 105 729
GO,52,12006,Jaupaci, 2 924
GO,52,12055,Jesúpolis, 2 123
GO,52,12105,Joviânia, 7 159
GO,52,12204,Jussara, 19 620
GO,52,12253,Lagoa Santa, 1 390
GO,52,12303,Leopoldo de Bulhões, 8 745
GO,52,12501,Luziânia, 209 129
GO,52,12600,Mairipotaba, 2 561
GO,52,12709,Mambaí, 8 124
GO,52,12808,Mara Rosa, 10 700
GO,52,12907,Marzagão, 2 758
GO,52,12956,Matrinchã, 4 042
GO,52,13004,Maurilândia, 10 304
GO,52,13053,Mimoso de Goiás, 2 614
GO,52,13087,Minaçu, 27 075
GO,52,13103,Mineiros, 70 081
GO,52,13400,Moiporá, 1 685
GO,52,13509,Monte Alegre de Goiás, 6 692
GO,52,13707,Montes Claros de Goiás, 8 756
GO,52,13756,Montividiu, 12 521
GO,52,13772,Montividiu do Norte, 3 779
GO,52,13806,Morrinhos, 51 351
GO,52,13855,Morro Agudo de Goiás, 2 456
GO,52,13905,Mossâmedes, 4 654
GO,52,14002,Mozarlândia, 14 750
GO,52,14051,Mundo Novo, 6 189
GO,52,14101,Mutunópolis, 3 564
GO,52,14408,Nazário, 8 189
GO,52,14507,Nerópolis, 31 932
GO,52,14606,Niquelândia, 34 964
GO,52,14705,Nova América, 2 337
GO,52,14804,Nova Aurora, 2 101
GO,52,14838,Nova Crixás, 12 815
GO,52,14861,Nova Glória, 8 310
GO,52,14879,Nova Iguaçu de Goiás, 3 010
GO,52,14903,Nova Roma, 3 076
GO,52,15009,Nova Veneza, 9 481
GO,52,15207,Novo Brasil, 3 527
GO,52,15231,Novo Gama, 103 804
GO,52,15256,Novo Planalto, 3 716
GO,52,15306,Orizona, 16 399
GO,52,15405,Ouro Verde de Goiás, 4 057
GO,52,15504,Ouvidor, 7 200
GO,52,15603,Padre Bernardo, 34 967
GO,52,15652,Palestina de Goiás, 3 132
GO,52,15702,Palmeiras de Goiás, 31 858
GO,52,15801,Palmelo, 2 259
GO,52,15900,Palminópolis, 3 851
GO,52,16007,Panamá, 2 455
GO,52,16304,Paranaiguara, 7 607
GO,52,16403,Paraúna, 10 659
GO,52,16452,Perolândia, 2 964
GO,52,16809,Petrolina de Goiás, 9 573
GO,52,16908,Pilar de Goiás, 2 328
GO,52,17104,Piracanjuba, 24 883
GO,52,17203,Piranhas, 11 712
GO,52,17302,Pirenópolis, 26 690
GO,52,17401,Pires do Rio, 32 373
GO,52,17609,Planaltina, 105 031
GO,52,17708,Pontalina, 18 309
GO,52,18003,Porangatu, 44 317
GO,52,18052,Porteirão, 4 070
GO,52,18102,Portelândia, 3 280
GO,52,18300,Posse, 34 914
GO,52,18391,Professor Jamil, 3 649
GO,52,18508,Quirinópolis, 48 447
GO,52,18607,Rialma, 12 165
GO,52,18706,Rianápolis, 3 980
GO,52,18789,Rio Quente, 3 864
GO,52,18805,Rio Verde, 225 696
GO,52,18904,Rubiataba, 19 788
GO,52,19001,Sanclerlândia, 7 918
GO,52,19100,Santa Bárbara de Goiás, 6 149
GO,52,19209,Santa Cruz de Goiás, 3 002
GO,52,19258,Santa Fé de Goiás, 4 951
GO,52,19308,Santa Helena de Goiás, 38 492
GO,52,19357,Santa Isabel, 3 538
GO,52,19407,Santa Rita do Araguaia, 5 924
GO,52,19456,Santa Rita do Novo Destino, 2 689
GO,52,19506,Santa Rosa de Goiás, 2 820
GO,52,19605,Santa Tereza de Goiás, 3 293
GO,52,19704,Santa Terezinha de Goiás, 10 645
GO,52,19712,Santo Antônio da Barra, 4 267
GO,52,19738,Santo Antônio de Goiás, 7 386
GO,52,19753,Santo Antônio do Descoberto, 72 127
GO,52,19803,São Domingos, 9 711
GO,52,19902,São Francisco de Goiás, 6 378
GO,52,20009,São João d'Aliança, 14 041
GO,52,20058,São João da Paraúna, 1 774
GO,52,20108,São Luís de Montes Belos, 33 852
GO,52,20157,São Luiz do Norte, 4 837
GO,52,20207,São Miguel do Araguaia, 21 900
GO,52,20264,São Miguel do Passa Quatro, 4 464
GO,52,20280,São Patrício, 2 143
GO,52,20405,São Simão, 17 020
GO,52,20454,Senador Canedo, 155 635
GO,52,20504,Serranópolis, 8 027
GO,52,20603,Silvânia, 22 245
GO,52,20686,Simolândia, 5 742
GO,52,20702,Sítio d'Abadia, 2 927
GO,52,21007,Taquaral de Goiás, 4 026
GO,52,21080,Teresina de Goiás, 2 701
GO,52,21197,Terezópolis de Goiás, 7 944
GO,52,21304,Três Ranchos, 2 921
GO,52,21403,Trindade, 142 431
GO,52,21452,Trombas, 3 120
GO,52,21502,Turvânia, 4 480
GO,52,21551,Turvelândia, 4 985
GO,52,21577,Uirapuru, 2 798
GO,52,21601,Uruaçu, 42 546
GO,52,21700,Uruana, 13 729
GO,52,21809,Urutaí, 3 553
GO,52,21858,Valparaíso de Goiás, 198 861
GO,52,21908,Varjão, 3 716
GO,52,22005,Vianópolis, 14 956
GO,52,22054,Vicentinópolis, 8 768
GO,52,22203,Vila Boa, 4 215
GO,52,22302,Vila Propício, 5 815
DF,53,108,Brasília,2 817 381
